ndc_clean,shape,colors,imprint,size_mm
00115422201,ROUND,ORANGE,G;422,7
00378190201,ROUND,WHITE,MH;2;M,8
42799080601,ROUND,WHITE,806,6
00378354752,ROUND,WHITE,M;547,10
57237005399,ROUND,RED,A;2;1,6
00591319301,ROUND,BROWN,ELN;30,9
00573266024,ROUND,WHITE,Alavert;D12,12
60505009300,ROUND,WHITE,APO;093,6
59762081001,ROUND,BLUE,KPI;232;CORGARD;20,8
00536330510,ROUND,WHITE,TCL;011,10
00527178801,ROUND,WHITE,LCI;1788,6
00527178901,ROUND,BLUE,LCI;1789,6
65862011801,ROUND,PINK,E;17,8
66758011001,ROUND,BLUE,KC;8,11
68001020600,ROUND,WHITE,E;118,11
60505025303,ROUND,PINK,APO;CL;75,8
00536035510,ROUND,BROWN,TCL;131,10
43547027503,ROUND,BLUE,HH205,7
16729021201,ROUND,YELLOW,C3,7
00527153501,ROUND,YELLOW,LCI;1535,9
16729016801,ROUND,WHITE,5,6
13668013605,ROUND,WHITE,11;36;10,8
52544089228,ROUND,GREEN,WATSON;892,6
68462030329,ROUND,YELLOW,G;303,6
52544084728,ROUND,WHITE,847;WATSON,6
52544084728,ROUND,ORANGE,P1;WATSON,6
68462038884,ROUND,ORANGE,A5,6
68462038884,ROUND,PINK,A6,6
52544063028,ROUND,WHITE,WATSON;630,6
52544063028,ROUND,BROWN,WATSON;075,6
49938010130,ROUND,WHITE,JACOBUS;100;101,8
00093727398,ROUND,WHITE,TEVA;7273,8
00378241001,ROUND,PURPLE,M;T6,10
64980018301,ROUND,RED,PARNATE;SB,8
67405050010,ROUND,WHITE,C134,12
53746051401,ROUND,YELLOW,AN;514,9
33342012110,ROUND,WHITE,C89,7
31722025630,ROUND,WHITE,IG;256,9
00310014211,ROUND,WHITE,ZESTORETIC;142,8
57237012301,ROUND,BLUE,I;G;W;4,8
00603615121,ROUND,ORANGE,61;51;V,11
59746011306,ROUND,YELLOW,TL;113,7
53489055201,ROUND,WHITE,MP;512,10
23155011301,ROUND,PINK,P;60,8
00228234810,ROUND,WHITE,R;348,8
16729014717,ROUND,YELLOW,100;Q,9
31722026890,ROUND,BROWN,268;IG,6
68180055409,ROUND,YELLOW,LU;F04,10
13668010790,ROUND,YELLOW,107,7
00003089321,ROUND,YELLOW,893;2;1;2,6
00185013001,ROUND,BROWN,E;130,10
00185041505,ROUND,PURPLE,E;415,11
00185082001,ROUND,PINK,E;82,8
00228424106,ROUND,PINK,241,6
00378113301,ROUND,BLUE,M;CL;3,10
00378401701,ROUND,RED,M;D17,6
00781591601,ROUND,BROWN,SZ;225,11
00781598701,ROUND,PINK,SZ;787,10
00832051201,ROUND,YELLOW,BCL;25;832,11
13668022030,ROUND,WHITE,20;20,9
13668021830,ROUND,WHITE,10;18,7
16571020210,ROUND,BROWN,P;50,8
16714044901,ROUND,PURPLE,GG;451,10
16729017017,ROUND,WHITE,20,9
16729021816,ROUND,PINK,CI,9
24658031205,ROUND,BROWN,312;B,9
33342006107,ROUND,RED,C26,8
42367011106,ROUND,WHITE,DM1,12
43598032330,ROUND,WHITE,R;407,7
47335073886,ROUND,WHITE,738,10
57664043718,ROUND,YELLOW,437,7
59762002901,ROUND,WHITE,75;G;0029,11
60505267503,ROUND,YELLOW,ARI;15;APO,6
60505267603,ROUND,WHITE,ARI;20;APO,8
60505267703,ROUND,PINK,ARI;30;APO,10
67877019705,ROUND,WHITE,211,6
00228280111,ROUND,WHITE,SAL;5,6
68462033090,ROUND,WHITE,PX,6
00781523192,ROUND,BROWN,HLP;10,6
00143973910,ROUND,WHITE,WEST;WARD;473,9
00143974001,ROUND,WHITE,West;ward;475,6
00591396401,ROUND,ORANGE,SV,9
57664010788,ROUND,PINK,107,8
33342005510,ROUND,WHITE,ML;87,8
00054011125,ROUND,WHITE,54;327,7
51293080101,ROUND,BROWN,AN;1,10
64727330201,ROUND,WHITE,RLC;N;075,6
00781555592,ROUND,PINK,SZ;76,10
49884025701,ROUND,WHITE,Par;257;Minoxidil;10,7
00378003210,ROUND,PINK,M;32,8
55111046801,ROUND,WHITE,M;3,11
16714037202,ROUND,WHITE,L;122,8
00904198251,ROUND,WHITE,GPI;A325,10
65862037301,ROUND,WHITE,F;53,5
00115703301,ROUND,WHITE,7033,6
51224015450,ROUND,WHITE,E;58,11
00904621452,ROUND,ORANGE,93;7253,12
00781143601,ROUND,ORANGE,GG;97,6
00781144601,ROUND,WHITE,GG;80,10
00185004709,ROUND,WHITE,E;47,8
00781143901,ROUND,ORANGE,GG;490,11
00603318021,ROUND,WHITE,31;80;V,7
00781551501,ROUND,WHITE,I26,13
64980018501,ROUND,WHITE,14,13
00486111101,ROUND,WHITE,BEACH;1111,11
00378710177,ROUND,WHITE,KLX;171,12
10370053601,ROUND,BLUE,A;536;3;mg,8
00378033401,ROUND,GREEN,MYLAN;334,9
59762007301,ROUND,WHITE,CORTEF;5,8
50532011210,ROUND,BLUE,AP;112,8
49884005601,ROUND,GREEN,par;56,7
49884002101,ROUND,WHITE,par;021,8
00603760801,ROUND,GREEN,93;914,6
00603760801,ROUND,BROWN,93;799,5
52544084828,ROUND,WHITE,848;WATSON,6
52544084828,ROUND,ORANGE,WATSON;P1,6
52544062928,ROUND,WHITE,WATSON;629,6
00093214062,ROUND,GRAY,b;451,6
00093214062,ROUND,BLUE,b;452,6
00093214062,ROUND,BLUE,b;453,6
00093214062,ROUND,WHITE,b;208,6
00093001006,ROUND,WHITE,93;0010,6
42806005801,ROUND,WHITE,E;58,11
59762054001,ROUND,BLUE,GXL;2;5,8
13668021730,ROUND,WHITE,5;17,5
23155013301,ROUND,ORANGE,I61,8
16714044801,ROUND,BROWN,GG;431,8
24979000406,ROUND,WHITE,T004,8
49938010201,ROUND,WHITE,JACOBUS;25;102,6
00310009530,ROUND,WHITE,D;500,5
64980018210,ROUND,WHITE,CL;206,11
53489032801,ROUND,WHITE,MP;542,10
00378670993,ROUND,BROWN,M;R7,7
00781188310,ROUND,PINK,GG;705,8
00378312101,ROUND,WHITE,M;R21,6
33342009407,ROUND,WHITE,L59,9
00054022225,ROUND,WHITE,54;527,10
00054022125,ROUND,WHITE,54;373,8
00054022025,ROUND,WHITE,54;137,6
65862061990,ROUND,BROWN,D;16,8
65580064371,ROUND,PINK,643;2;1;2,6
44946100803,ROUND,WHITE,SCI;6,7
00591555705,ROUND,YELLOW,DAN;5557;80,10
00781176601,ROUND,GREEN,GG;42,8
00603761001,ROUND,WHITE,93;912,6
00603761001,ROUND,BROWN,93;799,6
52544095428,ROUND,WHITE,WATSON;954,5
52544095428,ROUND,GREEN,WATSON;P,5
52544006441,ROUND,GREEN,WC;483,6
52544006441,ROUND,BROWN,WC;624,6
16714034001,ROUND,YELLOW,T1,5
16714034001,ROUND,GREEN,T2,5
16714034001,ROUND,BROWN,T3,5
16714034001,ROUND,WHITE,P;N,5
52544023341,ROUND,GREEN,P;D;916,5
52544023341,ROUND,BROWN,WC;624,6
52544024941,ROUND,WHITE,P;D;915,5
52544024941,ROUND,BROWN,WC;624,6
00430054014,ROUND,WHITE,WC;535,6
00430054014,ROUND,BROWN,WC;624,6
00781565615,ROUND,ORANGE,SZ;U2,6
00781565615,ROUND,WHITE,SZ;J1,6
52544096728,ROUND,WHITE,WATSON;967,6
52544096728,ROUND,ORANGE,WATSON;P1,6
52544096691,ROUND,WHITE,WATSON;966,6
52544096691,ROUND,ORANGE,WATSON;P1,6
16714031301,ROUND,ORANGE,L;177,8
16714031501,ROUND,ORANGE,L;179,11
23155002701,ROUND,WHITE,HP;27,11
68382011614,ROUND,YELLOW,ZC;77,10
52544038328,ROUND,PINK,Watson;383,6
52544038328,ROUND,WHITE,Watson;P,6
50458057830,ROUND,RED,15;Xa,6
52544095328,ROUND,ORANGE,WATSON;953,6
52544095328,ROUND,WHITE,WATSON;P,6
00115067151,ROUND,YELLOW,ZOMIG;2;5,7
00093573101,ROUND,WHITE,OP;10,7
00093573201,ROUND,PINK,OP;20,7
00093573301,ROUND,YELLOW,OP;40,7
00093573401,ROUND,GREEN,OP;80,9
69543012010,ROUND,WHITE,cor;318,6
64380075906,ROUND,WHITE,P211;50,7
47781034101,ROUND,WHITE,PRECOSE;50,7
16729017201,ROUND,BROWN,I2,7
69097012615,ROUND,WHITE,126;C,6
00904201372,ROUND,ORANGE,T,11
00378416201,ROUND,BROWN,A;P;2;M,11
76385010501,ROUND,WHITE,EPI;138,7
00378204201,ROUND,WHITE,M;42,7
42291017901,ROUND,YELLOW,1;Z;4233,8
00378300277,ROUND,YELLOW,M;X;C2,9
65862035790,ROUND,PINK,E;34,9
64764089099,ROUND,BLUE,NB;890,12
00378075110,ROUND,YELLOW,M;751,8
69097012303,ROUND,ORANGE,123;C,7
68462011060,ROUND,PINK,G;200,11
60846080801,ROUND,BLUE,JSP;564,7
00591216819,ROUND,PINK,VS;80,8
16714048203,ROUND,WHITE,GG;296,6
65162032109,ROUND,ORANGE,AN;321,11
00185062001,ROUND,ORANGE,E;102,7
10370019105,ROUND,WHITE,WPI;845,6
58657015010,ROUND,YELLOW,B;01,8
65862062101,ROUND,WHITE,CC;11,6
16714044201,ROUND,YELLOW,ELP;2;1;2,8
69543010710,ROUND,BLUE,5,7
31722090190,ROUND,PINK,SG;124,9
13668022130,ROUND,WHITE,30;21,10
31722083030,ROUND,PINK,I;99,9
16714045201,ROUND,PINK,25,6
16714045301,ROUND,WHITE,50,6
00603548421,ROUND,GREEN,54;84;V,9
00032170801,ROUND,ORANGE,SV,9
57664010988,ROUND,PINK,109,10
59746017310,ROUND,WHITE,TL;173,9
55111022905,ROUND,WHITE,RDY;229,6
33342005410,ROUND,WHITE,ML;86,7
33342005610,ROUND,WHITE,ML;91,10
42937070210,ROUND,BROWN,702,10
00603506021,ROUND,GRAY,4940;V,7
00536322210,ROUND,WHITE,GPI;A325,10
13668008630,ROUND,YELLOW,86;5,6
51224020630,ROUND,YELLOW,EL;15,10
43386016006,ROUND,WHITE,160;n,7
60505132501,ROUND,BLUE,APO;MID;10,7
65862000905,ROUND,WHITE,A;13,13
00603421428,ROUND,WHITE,4214;V,11
16729018301,ROUND,ORANGE,H;2,6
53489036901,ROUND,ORANGE,MP;772,11
31722077690,ROUND,WHITE,J;95,7
00781542606,ROUND,WHITE,SZ;271,8
16714050102,ROUND,PINK,501,11
53489047801,ROUND,YELLOW,MP;112,9
53489047901,ROUND,YELLOW,MP;116,10
00378014101,ROUND,WHITE,M;41,10
53746051110,ROUND,WHITE,AN;511,7
16714068102,ROUND,YELLOW,A;15,5
16714068201,ROUND,PINK,A;01,6
16714068303,ROUND,PINK,A;02,8
51285010088,ROUND,WHITE,G00,8
51285010388,ROUND,WHITE,G00,8
00093535286,ROUND,WHITE,77;1140,10
00093503056,ROUND,ORANGE,C;402,5
00093001806,ROUND,WHITE,93;18,6
13811068230,ROUND,WHITE,253,7
31722082930,ROUND,WHITE,I;98,8
16729017117,ROUND,BROWN,I1,5
42806005610,ROUND,WHITE,E56,8
00603211532,ROUND,WHITE,2083;V,10
00378018105,ROUND,WHITE,M;71,11
10370019001,ROUND,ORANGE,WPI;844,6
10370053301,ROUND,WHITE,A533;1;mg,8
69076047501,ROUND,WHITE,0475,8
65862002801,ROUND,WHITE,2;9;A,5
00781176401,ROUND,BROWN,GG;47,6
65862013499,ROUND,PINK,D;28,8
16714008210,ROUND,WHITE,N004,6
23155000201,ROUND,PINK,HP;2,8
68462069497,ROUND,WHITE,72;G,7
63481002509,ROUND,WHITE,E;2;5,7
69097085705,ROUND,WHITE,IG;201,7
00378512101,ROUND,RED,M;F21,10
16714030001,ROUND,WHITE,X;48,7
43547028010,ROUND,WHITE,P;5,6
16729016901,ROUND,WHITE,10,7
00378414001,ROUND,WHITE,M;DS;2,11
68682010301,ROUND,PINK,93;1041,9
13925050430,ROUND,WHITE,25;102;JACOBUS,6
00832030200,ROUND,BROWN,832;50,10
61442032301,ROUND,ORANGE,YS;03,8
00185037101,ROUND,ORANGE,A;05,5
68084070401,ROUND,YELLOW,AN;573,11
69315013610,ROUND,WHITE,EP;136,6
31722082830,ROUND,YELLOW,I;97,7
68462072084,ROUND,BROWN,E3,6
68462072084,ROUND,WHITE,E6,6
16714040601,ROUND,YELLOW,L2,5
16714040601,ROUND,BROWN,F;N,5
16714040501,ROUND,YELLOW,L3,5
16714040501,ROUND,BROWN,F;N,5
49884082710,ROUND,WHITE,A;ms,10
49884082610,ROUND,WHITE,A;mo,9
64980020501,ROUND,PINK,P;300,10
31722026790,ROUND,BROWN,267;I;G,6
57237017090,ROUND,PINK,I;31,7
65162052210,ROUND,PINK,AN;522,10
00781183201,ROUND,PINK,GG;235,10
61971011505,ROUND,WHITE,VISTA;115,11
31722026990,ROUND,BROWN,269;IG,8
24090049184,ROUND,BROWN,,8
24090049384,ROUND,BROWN,,8
59746021701,ROUND,BROWN,TL;217,9
42806001101,ROUND,YELLOW,E;11,14
24090049784,ROUND,BROWN,,8
24090049484,ROUND,BROWN,,8
57664050289,ROUND,WHITE,502,7
59762080002,ROUND,WHITE,DT,6
68382014005,ROUND,WHITE,ZD;14,10
47335071213,ROUND,BROWN,S;712,12
00115201101,ROUND,WHITE,G;2011,9
60846080301,ROUND,PURPLE,JSP;515,7
00574014560,ROUND,WHITE,PAD;145,7
59746017206,ROUND,WHITE,TL;172,6
42543070490,ROUND,WHITE,SG;126,5
75826011410,ROUND,BROWN,114,7
75826011510,ROUND,BROWN,115,10
42937070110,ROUND,BROWN,701,7
42192080201,ROUND,BROWN,802,10
00054028913,ROUND,PINK,54;741,9
00245021111,ROUND,WHITE,US;2;5;211,7
60505132101,ROUND,ORANGE,APO;MID;5,7
00245021311,ROUND,PURPLE,US;10;213,9
31722072830,ROUND,PINK,I;113,10
68462065790,ROUND,WHITE,D6,6
33342006707,ROUND,WHITE,CL;39,6
00185020501,ROUND,WHITE,E;205,6
53746021810,ROUND,WHITE,IP;218;500,11
64720012610,ROUND,ORANGE,cor;126,11
43547036009,ROUND,WHITE,S;111,6
43547036111,ROUND,WHITE,S;11;2,8
00185063001,ROUND,RED,E;103,7
42794002002,ROUND,WHITE,20,8
60505450409,ROUND,PINK,APO;ROS;20,10
00456152560,ROUND,WHITE,FL;25,6
16252061630,ROUND,PINK,RU10,7
16252061530,ROUND,YELLOW,RU5,7
16714036001,ROUND,BLUE,C3,5
52544055028,ROUND,WHITE,WATSON;P,6
52544055028,ROUND,YELLOW,WATSON;507,6
52544038428,ROUND,PINK,WATSON;384,6
52544038428,ROUND,WHITE,WATSON;P,6
52544027621,ROUND,WHITE,P;D;915,5
65162034758,ROUND,YELLOW,292;WATSON,6
65162034758,ROUND,BROWN,293;P1,6
69238125106,ROUND,WHITE,NOVO;288,6
43547036211,ROUND,WHITE,S;113,10
13811068430,ROUND,WHITE,L;255,9
65597011130,ROUND,ORANGE,C;74,8
65162075110,ROUND,WHITE,51;A,5
42806005710,ROUND,WHITE,E;57,10
16729017301,ROUND,BROWN,I3,9
53489015610,ROUND,WHITE,MP;71,10
57664064888,ROUND,YELLOW,MP;30,7
00173056201,SEMI-CIRCLE,GREEN,GX;CE5,13
00173056100,SEMI-CIRCLE,WHITE,GX;CE3,13
66213042510,SEMI-CIRCLE,WHITE,D;DONNATAL,8
23155005519,SEMI-CIRCLE,WHITE,I54,14
59212042510,SEMI-CIRCLE,WHITE,D;Donnatal,8
00173052700,SQUARE,WHITE,GX;CL5,5
00093206506,SQUARE,WHITE,TEVA;7230,6
00093742556,SQUARE,PINK,TV;7425,8
00093517220,SQUARE,WHITE,93;5172,7
00093517120,SQUARE,WHITE,93;5171,8
00172375860,SQUARE,WHITE,3758,6
00093729901,SQUARE,YELLOW,93;7299,8
60505356209,SQUARE,ORANGE,APO;M;10,8
55111072530,SQUARE,BROWN,R;725,8
00006911754,SQUARE,BROWN,MSD;117;SINGULAIR,8
00008122230,SQUARE,ORANGE,W;100,9
31722072630,SQUARE,BROWN,114;I,8
00006074731,TEAR,YELLOW,HYZAAR;MRK;747,16
00006071731,TEAR,YELLOW,HYZAAR;MRK;717,11
00006096054,TEAR,WHITE,960,12
00002446430,TEAR,YELLOW,C;20,12
00002446330,TEAR,YELLOW,C;10,11
00002446230,TEAR,YELLOW,C;5,10
00078036034,TEAR,BROWN,NVR;DXL,16
00078035934,TEAR,ORANGE,NVR;DX,13
00078035834,TEAR,RED,NVR;DV,10
61958040101,TEAR,BLUE,GILEAD;4331;300,17
64764067730,TEAR,GREEN,TAP;80,14
64764056030,TEAR,YELLOW,10;TL,8
00781561992,TEAR,BROWN,NVR;DXL,16
59762501801,TRAPEZOID,PINK,FLZ;200,12
50111044102,TRAPEZOID,WHITE,PLIVA;441;50;50;50,17
68462010230,TRAPEZOID,PINK,100,10
00093512401,TRIANGLE,YELLOW,93;5124,9
00093512701,TRIANGLE,PINK,93;5127,9
59762502001,TRIANGLE,BROWN,G;019;10,10
00456142030,TRIANGLE,BLUE,20;FL,10
00007315113,TRIANGLE,YELLOW,gsk;4;1,8
00007314813,TRIANGLE,PINK,gsk;8;2,11
00007314913,TRIANGLE,RED,gsk;8;4,11
50458057930,TRIANGLE,RED,20;Xa,7
00093742456,TRIANGLE,PINK,TV;7424,8
00093512501,TRIANGLE,YELLOW,93;5125,9
00093512601,TRIANGLE,PINK,93;5126,9
00172375960,TRIANGLE,WHITE,I;3759,7
00456140201,TRIANGLE,BLUE,2;1;2;FL,8
00456140501,TRIANGLE,BROWN,5;FL,10
00456141001,TRIANGLE,PURPLE,10;FL,10
00378609701,TRIANGLE,ORANGE,M;97,10
51079048820,TRIANGLE,ORANGE,M;97,10
29300011405,TRIANGLE,BLUE,U;U;114,12
29300011210,TRIANGLE,WHITE,U;U;112,11
23155004403,TRIANGLE,WHITE,HP;44,8
16714033101,TRIANGLE,YELLOW,L116,7
29300011305,TRIANGLE,WHITE,U;U;113,12
51991073520,TRIANGLE,WHITE,1;GN,7
00597018230,TRIANGLE,YELLOW,10;5,8
65862061890,TRIANGLE,BROWN,53;H,9
16714053110,TRIANGLE,YELLOW,S;102,7
16714053310,TRIANGLE,WHITE,S;104,10
16714053211,TRIANGLE,PINK,S;103,8
00173073701,TRIANGLE,PINK,IMITREX;100,10
00955173730,TRIANGLE,YELLOW,ZBO,7
